"ensembl_gene_id"	"external_gene_name"	"mmusculus_homolog_ensembl_gene"	"mmusculus_homolog_associated_gene_name"	"mmusculus_homolog_perc_id"	"mmusculus_homolog_perc_id_r1"	"mmusculus_homolog_orthology_confidence"	"mmusculus_homolog_goc_score"	"Mean"
"13438"	"ENSG00000177464"	"GPR4"	"ENSMUSG00000044317"	"Gpr4"	91.989	91.2329	1	100	91.61095
"67955"	"ENSG00000135973"	"GPR45"	"ENSMUSG00000041907"	"Gpr45"	88.9785	88.7399	1	100	88.8592
"37048"	"ENSG00000102195"	"GPR50"	"ENSMUSG00000056380"	"Gpr50"	71.1507	74.2809	1	100	72.7158
"61239"	"ENSG00000135898"	"GPR55"	"ENSMUSG00000049608"	"Gpr55"	77.116	75.2294	1	100	76.1727
"67546"	"ENSG00000146360"	"GPR6"	"ENSMUSG00000046922"	"Gpr6"	90.1857	93.6639	1	100	91.9248
"46316"	"ENSG00000156097"	"GPR61"	"ENSMUSG00000046793"	"Gpr61"	96.0089	96.4365	1	100	96.2227
"64494"	"ENSG00000180929"	"GPR62"	"ENSMUSG00000091735"	"Gpr62"	79.0761	81.2849	1	100	80.1805
"62985"	"ENSG00000112218"	"GPR63"	"ENSMUSG00000040372"	"Gpr63"	92.3628	91.0588	1	100	91.7108
"25881"	"ENSG00000140030"	"GPR65"	"ENSMUSG00000021886"	"Gpr65"	78.635	78.635	1	100	78.635
"23637"	"ENSG00000119714"	"GPR68"	"ENSMUSG00000047415"	"Gpr68"	92.0548	92.0548	1	100	92.0548
"59342"	"ENSG00000119737"	"GPR75"	"ENSMUSG00000043999"	"Gpr75"	87.963	87.963	1	100	87.963
"15606"	"ENSG00000171657"	"GPR82"	"ENSMUSG00000047678"	"Gpr82"	80.3571	82.3171	1	100	81.3371
"32840"	"ENSG00000123901"	"GPR83"	"ENSMUSG00000031932"	"Gpr83"	89.3617	89.3617	1	100	89.3617
"36364"	"ENSG00000164604"	"GPR85"	"ENSMUSG00000048216"	"Gpr85"	100	100	1	100	100
"65885"	"ENSG00000138271"	"GPR87"	"ENSMUSG00000051431"	"Gpr87"	91.3408	91.3408	1	100	91.3408
"67119"	"ENSG00000181656"	"GPR88"	"ENSMUSG00000068696"	"Gpr88"	95.5729	95.5729	1	100	95.5729
"44928"	"ENSG00000198932"	"GPRASP1"	"ENSMUSG00000043384"	"Gprasp1"	57.4194	59.4655	1	50	58.44245
"44935"	"ENSG00000158301"	"GPRASP2"	"ENSMUSG00000072966"	"Gprasp2"	73.9857	75.0605	1	25	74.5231
"56779"	"ENSG00000013588"	"GPRC5A"	"ENSMUSG00000046733"	"Gprc5a"	75.3501	75.5618	1	100	75.45595
"17066"	"ENSG00000167191"	"GPRC5B"	"ENSMUSG00000008734"	"Gprc5b"	84.1191	82.4818	1	100	83.30045
"49325"	"ENSG00000170412"	"GPRC5C"	"ENSMUSG00000051043"	"Gprc5c"	79.8354	87.9819	1	100	83.90865
"56843"	"ENSG00000111291"	"GPRC5D"	"ENSMUSG00000030205"	"Gprc5d"	81.1594	81.3953	1	100	81.27735
"37589"	"ENSG00000173612"	"GPRC6A"	"ENSMUSG00000019905"	"Gprc6a"	80.1296	79.9569	1	75	80.04325
"42975"	"ENSG00000169258"	"GPRIN1"	"ENSMUSG00000069227"	"Gprin1"	53.9683	58.3691	1	100	56.1687
"64453"	"ENSG00000204175"	"GPRIN2"	"ENSMUSG00000071531"	"Gprin2"	72.9258	73.4066	1	75	73.1662
"45785"	"ENSG00000185477"	"GPRIN3"	"ENSMUSG00000045441"	"Gprin3"	58.5052	59.502	1	100	59.0036
"14443"	"ENSG00000169727"	"GPS1"	"ENSMUSG00000025156"	"Gps1"	95.4459	95.6274	1	100	95.53665
"13564"	"ENSG00000132522"	"GPS2"	"ENSMUSG00000023170"	"Gps2"	97.5535	97.5535	1	75	97.5535
"24356"	"ENSG00000160360"	"GPSM1"	"ENSMUSG00000026930"	"Gpsm1"	90.5185	86.6667	1	100	88.5926
"35849"	"ENSG00000121957"	"GPSM2"	"ENSMUSG00000027883"	"Gpsm2"	90.7895	91.458	1	100	91.12375
"23410"	"ENSG00000213654"	"GPSM3"	"ENSMUSG00000034786"	"Gpsm3"	88.125	88.6792	1	100	88.4021
"8442"	"ENSG00000167701"	"GPT"	"ENSMUSG00000022546"	"Gpt"	87.2984	87.2984	1	100	87.2984
"59873"	"ENSG00000166123"	"GPT2"	"ENSMUSG00000031700"	"Gpt2"	92.3518	92.5287	1	100	92.44025
"18839"	"ENSG00000233276"	"GPX1"	"ENSMUSG00000063856"	"Gpx1"	85.2217	86.0696	1	100	85.64565
"55498"	"ENSG00000176153"	"GPX2"	"ENSMUSG00000042808"	"Gpx2"	93.6842	93.6842	1	75	93.6842
"53007"	"ENSG00000211445"	"GPX3"	"ENSMUSG00000018339"	"Gpx3"	89.3805	89.3805	1	50	89.3805
"26401"	"ENSG00000167468"	"GPX4"	"ENSMUSG00000075706"	"Gpx4"	83.2487	64.8221	1	100	74.0354
"34077"	"ENSG00000198704"	"GPX6"	"ENSMUSG00000004341"	"Gpx6"	71.4932	71.4932	1	75	71.4932
"38736"	"ENSG00000116157"	"GPX7"	"ENSMUSG00000028597"	"Gpx7"	88.7701	89.2473	1	100	89.0087
"58162"	"ENSG00000164294"	"GPX8"	"ENSMUSG00000021760"	"Gpx8"	82.2967	82.2967	1	75	82.2967
"65252"	"ENSG00000089351"	"GRAMD1A"	"ENSMUSG00000001248"	"Gramd1a"	93.3702	93.6288	1	100	93.4995
"60709"	"ENSG00000023171"	"GRAMD1B"	"ENSMUSG00000040111"	"Gramd1b"	95.0336	80.6378	1	100	87.8357
"22149"	"ENSG00000178075"	"GRAMD1C"	"ENSMUSG00000036292"	"Gramd1c"	55.287	80.0875	1	100	67.68725
"46607"	"ENSG00000175318"	"GRAMD2A"	"ENSMUSG00000074259"	"Gramd2"	67.5141	76.6026	1	100	72.05835
"24898"	"ENSG00000155324"	"GRAMD2B"	"ENSMUSG00000001700"	"Gramd3"	78.7472	81.4815	1	100	80.11435
"61368"	"ENSG00000075240"	"GRAMD4"	"ENSMUSG00000035900"	"Gramd4"	93.7716	85.624	1	100	89.6978
"38765"	"ENSG00000154016"	"GRAP"	"ENSMUSG00000004837"	"Grap"	92.1659	92.1659	1	75	92.1659
"20759"	"ENSG00000100351"	"GRAP2"	"ENSMUSG00000042351"	"Grap2"	85.7576	87.8882	1	100	86.8229
"43159"	"ENSG00000161835"	"GRASP"	"ENSMUSG00000000531"	"Grasp"	90.3797	91.0714	1	100	90.72555
"24506"	"ENSG00000106070"	"GRB10"	"ENSMUSG00000020176"	"Grb10"	72.7848	77.1812	1	100	74.983
"55137"	"ENSG00000115290"	"GRB14"	"ENSMUSG00000026888"	"Grb14"	85.3704	85.6877	1	100	85.52905
"57911"	"ENSG00000177885"	"GRB2"	"ENSMUSG00000059923"	"Grb2"	99.5392	99.5392	1	100	99.5392
"28083"	"ENSG00000141738"	"GRB7"	"ENSMUSG00000019312"	"Grb7"	87.027	90.2804	1	100	88.6537
"7380"	"ENSG00000111678"	"C12orf57"	"ENSMUSG00000072772"	"Grcc10"	97.619	97.619	1	75	97.619
"31272"	"ENSG00000196208"	"GREB1"	"ENSMUSG00000036523"	"Greb1"	89.02	88.7922	1	100	88.9061
"51402"	"ENSG00000141449"	"GREB1L"	"ENSMUSG00000042942"	"Greb1l"	90.4316	90.9043	1	75	90.66795
"65048"	"ENSG00000166923"	"GREM1"	"ENSMUSG00000074934"	"Grem1"	97.8261	97.8261	1	100	97.8261
"7584"	"ENSG00000180875"	"GREM2"	"ENSMUSG00000050069"	"Grem2"	95.2381	95.2381	1	75	95.2381
"66992"	"ENSG00000134317"	"GRHL1"	"ENSMUSG00000020656"	"Grhl1"	94.4984	94.4984	1	100	94.4984
"22229"	"ENSG00000083307"	"GRHL2"	"ENSMUSG00000022286"	"Grhl2"	94.72	94.72	1	100	94.72
"54531"	"ENSG00000158055"	"GRHL3"	"ENSMUSG00000037188"	"Grhl3"	82.7476	85.9038	1	100	84.3257
"50161"	"ENSG00000137106"	"GRHPR"	"ENSMUSG00000035637"	"Grhpr"	85.3659	85.3659	1	100	85.3659
"37009"	"ENSG00000155511"	"GRIA1"	"ENSMUSG00000020524"	"Gria1"	94.214	95.1488	1	100	94.6814
"46567"	"ENSG00000120251"	"GRIA2"	"ENSMUSG00000033981"	"Gria2"	98.4145	98.4145	1	100	98.4145
"30247"	"ENSG00000125675"	"GRIA3"	"ENSMUSG00000001986"	"Gria3"	97.8747	98.536	1	75	98.20535
"12976"	"ENSG00000152578"	"GRIA4"	"ENSMUSG00000025892"	"Gria4"	98.4479	98.4479	1	75	98.4479
"20590"	"ENSG00000182771"	"GRID1"	"ENSMUSG00000041078"	"Grid1"	98.4143	98.4143	1	100	98.4143
"49429"	"ENSG00000152208"	"GRID2"	"ENSMUSG00000071424"	"Grid2"	97.4181	97.4181	1	100	97.4181
"23236"	"ENSG00000215045"	"GRID2IP"	"ENSMUSG00000010825"	"Grid2ip"	90.0908	90.6899	1	100	90.39035
"63539"	"ENSG00000275572"	"GRIFIN"	"ENSMUSG00000036586"	"Grifin"	77.0833	77.0833	1	100	77.0833
"62548"	"ENSG00000171189"	"GRIK1"	"ENSMUSG00000022935"	"Grik1"	95.6797	97.2163	1	100	96.448
"43554"	"ENSG00000164418"	"GRIK2"	"ENSMUSG00000056073"	"Grik2"	99.0088	99.0088	1	100	99.0088
"18307"	"ENSG00000163873"	"GRIK3"	"ENSMUSG00000001985"	"Grik3"	99.0207	99.0207	1	100	99.0207
"48475"	"ENSG00000149403"	"GRIK4"	"ENSMUSG00000032017"	"Grik4"	97.908	97.908	1	100	97.908
"31313"	"ENSG00000105737"	"GRIK5"	"ENSMUSG00000003378"	"Grik5"	86.5443	86.7211	1	75	86.6327
"58465"	"ENSG00000176884"	"GRIN1"	"ENSMUSG00000026959"	"Grin1"	94.5917	95.0959	1	75	94.8438
"6305"	"ENSG00000183454"	"GRIN2A"	"ENSMUSG00000059003"	"Grin2a"	95.2869	95.2869	1	100	95.2869
"59535"	"ENSG00000273079"	"GRIN2B"	"ENSMUSG00000030209"	"Grin2b"	98.3828	98.5155	1	100	98.44915
"12827"	"ENSG00000161509"	"GRIN2C"	"ENSMUSG00000020734"	"Grin2c"	88.4023	87.9742	1	100	88.18825
"22739"	"ENSG00000105464"	"GRIN2D"	"ENSMUSG00000002771"	"Grin2d"	95.7335	96.6742	1	100	96.20385
"29685"	"ENSG00000198785"	"GRIN3A"	"ENSMUSG00000039579"	"Grin3a"	93.3632	91.7181	1	100	92.54065
"64917"	"ENSG00000116032"	"GRIN3B"	"ENSMUSG00000035745"	"Grin3b"	75.3595	78.3649	1	100	76.8622
"29658"	"ENSG00000178719"	"GRINA"	"ENSMUSG00000022564"	"Grina"	87.3315	93.913	1	100	90.62225
"58316"	"ENSG00000155974"	"GRIP1"	"ENSMUSG00000034813"	"Grip1"	96.3755	92.0142	1	100	94.19485
"16235"	"ENSG00000144596"	"GRIP2"	"ENSMUSG00000030098"	"Grip2"	86.7689	86.8522	1	100	86.81055
"39615"	"ENSG00000068400"	"GRIPAP1"	"ENSMUSG00000031153"	"Gripap1"	92.8656	93.3094	1	100	93.0875
"36351"	"ENSG00000185974"	"GRK1"	"ENSMUSG00000031450"	"Grk1"	85.6128	85.461	1	100	85.5369
"6935"	"ENSG00000173020"	"GRK2"	"ENSMUSG00000024858"	"Grk2"	98.8389	98.8389	1	100	98.8389
"38815"	"ENSG00000100077"	"GRK3"	"ENSMUSG00000042249"	"Grk3"	91.4244	91.4244	1	100	91.4244
"52027"	"ENSG00000125388"	"GRK4"	"ENSMUSG00000052783"	"Grk4"	74.0484	74.5645	1	100	74.30645
"7635"	"ENSG00000198873"	"GRK5"	"ENSMUSG00000003228"	"Grk5"	95.2542	95.2542	1	50	95.2542
"26724"	"ENSG00000198055"	"GRK6"	"ENSMUSG00000074886"	"Grk6"	94.4444	92.3599	1	100	93.40215
"31514"	"ENSG00000152822"	"GRM1"	"ENSMUSG00000019828"	"Grm1"	94.4724	94.0784	1	100	94.2754
"31532"	"ENSG00000164082"	"GRM2"	"ENSMUSG00000023192"	"Grm2"	97.4771	97.4771	1	100	97.4771
"48289"	"ENSG00000198822"	"GRM3"	"ENSMUSG00000003974"	"Grm3"	96.7008	96.7008	1	100	96.7008
"40984"	"ENSG00000124493"	"GRM4"	"ENSMUSG00000063239"	"Grm4"	97.1491	97.1491	1	100	97.1491
"64464"	"ENSG00000168959"	"GRM5"	"ENSMUSG00000049583"	"Grm5"	95.7921	96.5087	1	100	96.1504
"8293"	"ENSG00000113262"	"GRM6"	"ENSMUSG00000000617"	"Grm6"	93.2725	93.915	1	100	93.59375
"20238"	"ENSG00000196277"	"GRM7"	"ENSMUSG00000056755"	"Grm7"	98.1421	97.397	1	100	97.76955
"6631"	"ENSG00000179603"	"GRM8"	"ENSMUSG00000024211"	"Grm8"	96.9163	96.9163	1	100	96.9163
"14571"	"ENSG00000030582"	"GRN"	"ENSMUSG00000034708"	"Grn"	74.5363	73.4219	1	100	73.9791
"28374"	"ENSG00000134443"	"GRP"	"ENSMUSG00000024517"	"Grp"	54.7297	55.4795	1	100	55.1046
"48858"	"ENSG00000109519"	"GRPEL1"	"ENSMUSG00000029198"	"Grpel1"	88.0184	88.0184	1	75	88.0184
"13915"	"ENSG00000164284"	"GRPEL2"	"ENSMUSG00000024580"	"Grpel2"	84.8889	85.2679	1	100	85.0784
"42161"	"ENSG00000126010"	"GRPR"	"ENSMUSG00000031364"	"Grpr"	90.1042	90.1042	1	75	90.1042
"6398"	"ENSG00000197245"	"FAM110D"	"ENSMUSG00000050105"	"Grrp1"	86.7159	86.7159	1	100	86.7159
"29340"	"ENSG00000132463"	"GRSF1"	"ENSMUSG00000044221"	"Grsf1"	90.8333	91.023	1	100	90.92815
"33401"	"ENSG00000139835"	"GRTP1"	"ENSMUSG00000038515"	"Grtp1"	76.7442	77.193	1	100	76.9686
"22808"	"ENSG00000105447"	"GRWD1"	"ENSMUSG00000053801"	"Grwd1"	91.4798	91.4798	1	100	91.4798
"47356"	"ENSG00000215203"	"GRXCR1"	"ENSMUSG00000068082"	"Grxcr1"	92.4138	90.5405	1	100	91.47715
"35826"	"ENSG00000204928"	"GRXCR2"	"ENSMUSG00000073574"	"Grxcr2"	81.4516	79.5276	1	100	80.4896
"34241"	"ENSG00000186088"	"GSAP"	"ENSMUSG00000039934"	"Gsap"	74.5902	74.2424	1	75	74.4163
"48975"	"ENSG00000133937"	"GSC"	"ENSMUSG00000021095"	"Gsc"	96.8872	97.2656	1	75	97.0764
"30058"	"ENSG00000063515"	"GSC2"	"ENSMUSG00000022738"	"Gsc2"	74.6341	71.4953	1	50	73.0647
"63974"	"ENSG00000167914"	"GSDMA"	"ENSMUSG00000017204"	"Gsdma"	88.5393	88.3408	1	100	88.44005
"53460"	"ENSG00000147697"	"GSDMC"	"ENSMUSG00000079025"	"Gsdmc"	44.8819	48.7179	0	25	46.7999
"40391"	"ENSG00000104518"	"GSDMD"	"ENSMUSG00000022575"	"Gsdmd"	57.2314	56.8788	1	100	57.0551
"51681"	"ENSG00000105928"	"GSDME"	"ENSMUSG00000029821"	"Gsdme"	71.371	69.1406	1	100	70.2558
"55352"	"ENSG00000131149"	"GSE1"	"ENSMUSG00000031822"	"Gse1"	89.4002	88.9616	1	100	89.1809
"57375"	"ENSG00000111305"	"GSG1"	"ENSMUSG00000030206"	"Gsg1"	70.7965	65.2174	1	100	68.00695
"68629"	"ENSG00000169181"	"GSG1L"	"ENSMUSG00000046182"	"Gsg1l"	89.426	91.9255	1	100	90.67575
"62194"	"ENSG00000214978"	"GSG1L2"	"ENSMUSG00000097886"	"Gsg1l2"	67.9181	68.6207	1	75	68.2694
"39770"	"ENSG00000105723"	"GSK3A"	"ENSMUSG00000057177"	"Gsk3a"	95.2381	93.8775	1	100	94.5578
"33530"	"ENSG00000082701"	"GSK3B"	"ENSMUSG00000022812"	"Gsk3b"	98.3834	98.3834	1	100	98.3834
"60055"	"ENSG00000100744"	"GSKIP"	"ENSMUSG00000044715"	"Gskip"	93.5252	90.2778	1	100	91.9015
"28896"	"ENSG00000148180"	"GSN"	"ENSMUSG00000026879"	"Gsn"	92.0716	92.3077	1	100	92.18965
"21745"	"ENSG00000103342"	"GSPT1"	"ENSMUSG00000062203"	"Gspt1"	94.0345	94.1824	1	100	94.10845
"51327"	"ENSG00000189369"	"GSPT2"	"ENSMUSG00000071723"	"Gspt2"	90.2866	89.7152	1	0	90.0009
"46561"	"ENSG00000104687"	"GSR"	"ENSMUSG00000031584"	"Gsr"	79.5019	83	1	75	81.25095
"21864"	"ENSG00000100983"	"GSS"	"ENSMUSG00000027610"	"Gss"	88.6076	88.6076	1	100	88.6076
"35695"	"ENSG00000182793"	"GSTA5"	"ENSMUSG00000025934"	"Gsta3"	72.5225	72.8507	0	0	72.6866
"58772"	"ENSG00000138780"	"GSTCD"	"ENSMUSG00000028018"	"Gstcd"	84.3602	84.2271	1	100	84.29365
"44923"	"ENSG00000197448"	"GSTK1"	"ENSMUSG00000029864"	"Gstk1"	57.0922	71.2389	1	100	64.16555
"55116"	"ENSG00000134184"	"GSTM1"	"ENSMUSG00000058135"	"Gstm1"	77.9817	77.9817	0	50	77.9817
"55478"	"ENSG00000168765"	"GSTM4"	"ENSMUSG00000027890"	"Gstm4"	86.6973	86.6973	1	75	86.6973
"57698"	"ENSG00000134202"	"GSTM3"	"ENSMUSG00000004032"	"Gstm5"	87.5556	87.9464	1	75	87.751
"55324"	"ENSG00000213366"	"GSTM2"	"ENSMUSG00000004035"	"Gstm7"	82.5688	82.5688	0	50	82.5688
"59815"	"ENSG00000148834"	"GSTO1"	"ENSMUSG00000025068"	"Gsto1"	70.9544	71.25	1	100	71.1022
"60101"	"ENSG00000065621"	"GSTO2"	"ENSMUSG00000025069"	"Gsto2"	83.9506	82.2581	1	100	83.10435
"61015"	"ENSG00000084207"	"GSTP1"	"ENSMUSG00000060803"	"Gstp1"	84.7619	84.7619	1	75	84.7619
"28852"	"ENSG00000099984"	"GSTT2"	"ENSMUSG00000033318"	"Gstt2"	76.9547	76.6393	1	50	76.797
"29509"	"ENSG00000276950"	"GSTT4"	"ENSMUSG00000009093"	"Gstt4"	74.2739	74.5833	1	25	74.4286
"58104"	"ENSG00000100577"	"GSTZ1"	"ENSMUSG00000021033"	"Gstz1"	82.9493	83.3333	1	100	83.1413
"25847"	"ENSG00000169840"	"GSX1"	"ENSMUSG00000053129"	"Gsx1"	96.5909	97.7011	1	100	97.146
"6075"	"ENSG00000180613"	"GSX2"	"ENSMUSG00000035946"	"Gsx2"	88.8158	88.5246	1	100	88.6702
"33809"	"ENSG00000121964"	"GTDC1"	"ENSMUSG00000036890"	"Gtdc1"	79.0393	81.3483	1	100	80.1938
"23399"	"ENSG00000165417"	"GTF2A1"	"ENSMUSG00000020962"	"Gtf2a1"	96.8085	96.2963	1	100	96.5524
"36694"	"ENSG00000242441"	"GTF2A1L"	"ENSMUSG00000024154"	"Gtf2a1l"	70.7113	72.2222	1	75	71.46675
"47306"	"ENSG00000140307"	"GTF2A2"	"ENSMUSG00000033543"	"Gtf2a2"	98.1651	98.1651	1	100	98.1651
"56527"	"ENSG00000137947"	"GTF2B"	"ENSMUSG00000028271"	"Gtf2b"	94.6203	94.6203	1	75	94.6203
"37434"	"ENSG00000153767"	"GTF2E1"	"ENSMUSG00000022828"	"Gtf2e1"	92.7107	92.5	1	100	92.60535
"44787"	"ENSG00000197265"	"GTF2E2"	"ENSMUSG00000031585"	"Gtf2e2"	93.8144	93.4931	1	75	93.65375
"25796"	"ENSG00000125651"	"GTF2F1"	"ENSMUSG00000002658"	"Gtf2f1"	91.2959	92.9134	1	100	92.10465
"29642"	"ENSG00000188342"	"GTF2F2"	"ENSMUSG00000067995"	"Gtf2f2"	97.992	97.992	1	75	97.992
"29743"	"ENSG00000110768"	"GTF2H1"	"ENSMUSG00000006599"	"Gtf2h1"	96.8978	96.0217	1	100	96.45975
"50947"	"ENSG00000145736"	"GTF2H2"	"ENSMUSG00000021639"	"Gtf2h2"	96.962	96.7172	1	50	96.8396
"7944"	"ENSG00000111358"	"GTF2H3"	"ENSMUSG00000029387"	"Gtf2h3"	93.1818	92.8803	1	100	93.03105
"47933"	"ENSG00000213780"	"GTF2H4"	"ENSMUSG00000001524"	"Gtf2h4"	98.9177	98.7041	1	100	98.8109
"47643"	"ENSG00000272047"	"GTF2H5"	"ENSMUSG00000034345"	"Gtf2h5"	98.5916	98.5916	1	100	98.5916
"8472"	"ENSG00000263001"	"GTF2I"	"ENSMUSG00000060261"	"Gtf2i"	96.8938	96.8938	1	100	96.8938
"8256"	"ENSG00000006704"	"GTF2IRD1"	"ENSMUSG00000023079"	"Gtf2ird1"	82.9918	73.3696	1	100	78.1807
"41267"	"ENSG00000196275"	"GTF2IRD2"	"ENSMUSG00000015942"	"Gtf2ird2"	78.7144	79.8077	1	75	79.26105
"21783"	"ENSG00000122034"	"GTF3A"	"ENSMUSG00000016503"	"Gtf3a"	77.5342	77.7473	1	100	77.64075
"59427"	"ENSG00000077235"	"GTF3C1"	"ENSMUSG00000032777"	"Gtf3c1"	77.4775	77.7725	1	100	77.625
"14615"	"ENSG00000115207"	"GTF3C2"	"ENSMUSG00000106864"	"Gtf3c2"	88.2547	88.6439	1	100	88.4493
"68537"	"ENSG00000119041"	"GTF3C3"	"ENSMUSG00000041303"	"Gtf3c3"	93.3409	93.7642	1	100	93.55255
"40736"	"ENSG00000125484"	"GTF3C4"	"ENSMUSG00000035666"	"Gtf3c4"	92.8224	93.3904	1	100	93.1064
"42809"	"ENSG00000148308"	"GTF3C5"	"ENSMUSG00000026816"	"Gtf3c5"	83.6502	84.6154	1	100	84.1328
"35865"	"ENSG00000155115"	"GTF3C6"	"ENSMUSG00000019837"	"Gtf3c6"	71.831	67.4009	1	100	69.61595
"22065"	"ENSG00000100226"	"GTPBP1"	"ENSMUSG00000042535"	"Gtpbp1"	97.0105	97.1557	1	100	97.0831
"46818"	"ENSG00000105793"	"GTPBP10"	"ENSMUSG00000040464"	"Gtpbp10"	77.7778	82.2404	1	100	80.0091
"51394"	"ENSG00000172432"	"GTPBP2"	"ENSMUSG00000023952"	"Gtpbp2"	98.8372	98.8372	1	100	98.8372
"13655"	"ENSG00000130299"	"GTPBP3"	"ENSMUSG00000007610"	"Gtpbp3"	76.145	81.0976	1	100	78.6213
"46557"	"ENSG00000107937"	"GTPBP4"	"ENSMUSG00000021149"	"Gtpbp4"	94.795	94.795	1	100	94.795
"58436"	"ENSG00000178605"	"GTPBP6"	"ENSMUSG00000033434"	"Gtpbp6"	57.5581	57.7821	1	25	57.6701
"58024"	"ENSG00000163607"	"GTPBP8"	"ENSMUSG00000022668"	"Gtpbp8"	75	74.7368	1	100	74.8684
"54618"	"ENSG00000075218"	"GTSE1"	"ENSMUSG00000022385"	"Gtse1"	54.3978	54.251	1	100	54.3244
"65703"	"ENSG00000170627"	"GTSF1"	"ENSMUSG00000022487"	"Gtsf1"	91.6168	91.6168	1	100	91.6168
"24184"	"ENSG00000124196"	"GTSF1L"	"ENSMUSG00000070708"	"Gtsf1l"	66.8919	65.5629	1	100	66.2274
"19806"	"ENSG00000048545"	"GUCA1A"	"ENSMUSG00000023982"	"Guca1a"	92.0398	91.5842	1	75	91.812
"20281"	"ENSG00000112599"	"GUCA1B"	"ENSMUSG00000023979"	"Guca1b"	87.5	87.0647	1	75	87.28235
"53628"	"ENSG00000197273"	"GUCA2A"	"ENSMUSG00000023247"	"Guca2a"	66.9565	66.3793	1	100	66.6679
"53591"	"ENSG00000044012"	"GUCA2B"	"ENSMUSG00000032978"	"Guca2b"	63.3929	66.9811	1	75	65.187
"17250"	"ENSG00000138867"	"GUCD1"	"ENSMUSG00000033416"	"Gucd1"	69.9324	86.6109	1	75	78.27165
"36376"	"ENSG00000164116"	"GUCY1A1"	"ENSMUSG00000033910"	"Gucy1a1"	89.7101	89.5803	1	100	89.6452
"67074"	"ENSG00000152402"	"GUCY1A2"	"ENSMUSG00000041624"	"Gucy1a2"	86.2385	90.137	1	100	88.18775
"38348"	"ENSG00000061918"	"GUCY1B1"	"ENSMUSG00000028005"	"Gucy1b1"	95.1638	98.3871	1	100	96.77545
"61732"	"ENSG00000070019"	"GUCY2C"	"ENSMUSG00000042638"	"Gucy2c"	81.7335	81.8097	1	75	81.7716
"29721"	"ENSG00000132518"	"GUCY2D"	"ENSMUSG00000020890"	"Gucy2e"	85.1315	84.7473	1	100	84.9394
"66727"	"ENSG00000101890"	"GUCY2F"	"ENSMUSG00000042282"	"Gucy2f"	85.3791	85.3791	1	100	85.3791
"48485"	"ENSG00000151806"	"GUF1"	"ENSMUSG00000029208"	"Guf1"	87.2945	89.7081	1	100	88.5013
"68295"	"ENSG00000143774"	"GUK1"	"ENSMUSG00000020444"	"Guk1"	66.39	73.0594	1	100	69.7247
"6585"	"ENSG00000144366"	"GULP1"	"ENSMUSG00000056870"	"Gulp1"	92.4342	92.4342	1	50	92.4342
"28786"	"ENSG00000169919"	"GUSB"	"ENSMUSG00000025534"	"Gusb"	74.1936	74.537	1	100	74.3653
"66284"	"ENSG00000151233"	"GXYLT1"	"ENSMUSG00000036197"	"Gxylt1"	85.2273	86.2069	1	100	85.7171
"13404"	"ENSG00000172986"	"GXYLT2"	"ENSMUSG00000030074"	"Gxylt2"	88.4876	88.2883	1	100	88.38795
"49947"	"ENSG00000163754"	"GYG1"	"ENSMUSG00000019528"	"Gyg"	81.7143	85.8859	1	100	83.8001
"68813"	"ENSG00000170180"	"GYPA"	"ENSMUSG00000051839"	"Gypa"	30	26.7857	0	25	28.39285
"53935"	"ENSG00000136732"	"GYPC"	"ENSMUSG00000090523"	"Gypc"	52.3438	70.5263	1	50	61.43505
"37583"	"ENSG00000104812"	"GYS1"	"ENSMUSG00000003865"	"Gys1"	96.6079	96.477	1	100	96.54245
"38015"	"ENSG00000111713"	"GYS2"	"ENSMUSG00000030244"	"Gys2"	94.1679	94.0341	1	75	94.101
"60166"	"ENSG00000125812"	"GZF1"	"ENSMUSG00000027439"	"Gzf1"	81.8565	82.4363	1	100	82.1464
"57786"	"ENSG00000145649"	"GZMA"	"ENSMUSG00000023132"	"Gzma"	67.9389	68.4615	1	75	68.2002
"59856"	"ENSG00000100453"	"GZMB"	"ENSMUSG00000015437"	"Gzmb"	68.0162	68.0162	1	0	68.0162
"56468"	"ENSG00000113088"	"GZMK"	"ENSMUSG00000042385"	"Gzmk"	71.5909	71.8631	1	100	71.727
"13777"	"ENSG00000197540"	"GZMM"	"ENSMUSG00000054206"	"Gzmm"	67.7043	65.9091	1	100	66.8067
"19358"	"ENSG00000101294"	"HM13"	"ENSMUSG00000019188"	"H13"	89.2019	96.4467	1	100	92.8243
"44912"	"ENSG00000189060"	"H1F0"	"ENSMUSG00000096210"	"H1f0"	94.8454	94.8454	1	100	94.8454
"61575"	"ENSG00000187166"	"H1FNT"	"ENSMUSG00000048077"	"H1fnt"	48.6275	31.1558	0	0	39.89165
"67813"	"ENSG00000178804"	"H1FOO"	"ENSMUSG00000042279"	"H1foo"	41.6185	47.3684	0	100	44.49345
"48606"	"ENSG00000184897"	"H1FX"	"ENSMUSG00000044927"	"H1fx"	69.0141	78.1915	1	50	73.6028
"33459"	"ENSG00000204257"	"HLA-DMA"	"ENSMUSG00000037649"	"H2-DMa"	75.8621	75.8621	1	100	75.8621
"29348"	"ENSG00000204287"	"HLA-DRA"	"ENSMUSG00000036322"	"H2-Ea-ps"	68.1102	75.8772	1	100	71.9937
